ods_code,provider,cancer,care,total_trt,less62wt,more62wt,wtgrp1,wtgrp2,wtgrp3,wtgrp4,wtgrp5,wtgrp6,wtgrp7,wtgrp8,breachpercent,shmi_value,shmi_banding,SHMI_merge,beds_day,bedDay_merge,beds_night,bedNight_merge,_Anaesthetics,_Clinical_oncology,_Emergency_Medicine,_General_medicine_group,_Pathology_group,_Radiology_group,_Surgical_group,hee_region_code,hee_regions,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,totstaff_merge,medstaff_merge,_Nurse_HealthVisitors,_STT,_Support_Clinical,_Support_STT,nonmedstaff_merge,ytd_plan,ytd_actual,finance_merge
RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,Lower Gastrointestinal,ALL CARE,31.5,17.5,14,0,0,4,13.5,3,5,3,3,.44444445,1.1047,2,matched (3),82.48888888888889,matched (3),1117.522222222222,matched (3),120.27551,18.398861,54.299999,272.13971,33.360001,38.950001,244.25909,YDF32, West Midlands,348.29227,,,,237.7,,60.299999,,,,matched (3),matched (3),1940.9664,969.38245,1556.8168,538.60156,matched (3),1100,946,matched (3)
RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Lung,NON-ADMITTED,20.5,12,8.5,7,1,4,0,3,3,1.5,1,.41463414,1.0058,2,matched (3),161.3555555555556,matched (3),1544.811111111111,matched (3),239.625,29.799999,127.1125,494.76218,87.349998,82.800003,371.44714,YDF21, East Midlands,561.73016,22.799999,46.0625,,415.35001,145.3,137.5,98.574997,5.5791397,,matched (3),matched (3),3138.7615,1387.2053,3023.3408,588.56311,matched (3),-8300,-27152,matched (3)
RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Breast,ADMITTED,77,73,4,10,7,38,18,3,1,0,0,.051948052,1.0058,2,matched (3),161.3555555555556,matched (3),1544.811111111111,matched (3),239.625,29.799999,127.1125,494.76218,87.349998,82.800003,371.44714,YDF21, East Midlands,561.73016,22.799999,46.0625,,415.35001,145.3,137.5,98.574997,5.5791397,,matched (3),matched (3),3138.7615,1387.2053,3023.3408,588.56311,matched (3),-8300,-27152,matched (3)
RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Lower Gastrointestinal,NON-ADMITTED,6,4,2,0,1,2,1,1,1,0,0,.33333334,1.0058,2,matched (3),161.3555555555556,matched (3),1544.811111111111,matched (3),239.625,29.799999,127.1125,494.76218,87.349998,82.800003,371.44714,YDF21, East Midlands,561.73016,22.799999,46.0625,,415.35001,145.3,137.5,98.574997,5.5791397,,matched (3),matched (3),3138.7615,1387.2053,3023.3408,588.56311,matched (3),-8300,-27152,matched (3)
RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Lung,ADMITTED,39.5,25,14.5,.5,1,5,18.5,7.5,2,2,3,.36708862,1.0058,2,matched (3),161.3555555555556,matched (3),1544.811111111111,matched (3),239.625,29.799999,127.1125,494.76218,87.349998,82.800003,371.44714,YDF21, East Midlands,561.73016,22.799999,46.0625,,415.35001,145.3,137.5,98.574997,5.5791397,,matched (3),matched (3),3138.7615,1387.2053,3023.3408,588.56311,matched (3),-8300,-27152,matched (3)
RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Breast,NON-ADMITTED,25,23,2,16,5,1,1,2,0,0,0,.079999998,1.0058,2,matched (3),161.3555555555556,matched (3),1544.811111111111,matched (3),239.625,29.799999,127.1125,494.76218,87.349998,82.800003,371.44714,YDF21, East Midlands,561.73016,22.799999,46.0625,,415.35001,145.3,137.5,98.574997,5.5791397,,matched (3),matched (3),3138.7615,1387.2053,3023.3408,588.56311,matched (3),-8300,-27152,matched (3)
RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Lower Gastrointestinal,ALL CARE,38.5,23.5,15,4,2,6.5,11,7.5,5.5,2,0,.38961038,1.0058,2,matched (3),161.3555555555556,matched (3),1544.811111111111,matched (3),239.625,29.799999,127.1125,494.76218,87.349998,82.800003,371.44714,YDF21, East Midlands,561.73016,22.799999,46.0625,,415.35001,145.3,137.5,98.574997,5.5791397,,matched (3),matched (3),3138.7615,1387.2053,3023.3408,588.56311,matched (3),-8300,-27152,matched (3)
RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Lung,ALL CARE,60,37,23,7.5,2,9,18.5,10.5,5,3.5,4,.38333333,1.0058,2,matched (3),161.3555555555556,matched (3),1544.811111111111,matched (3),239.625,29.799999,127.1125,494.76218,87.349998,82.800003,371.44714,YDF21, East Midlands,561.73016,22.799999,46.0625,,415.35001,145.3,137.5,98.574997,5.5791397,,matched (3),matched (3),3138.7615,1387.2053,3023.3408,588.56311,matched (3),-8300,-27152,matched (3)
RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Lower Gastrointestinal,ADMITTED,32.5,19.5,13,4,1,4.5,10,6.5,4.5,2,0,.40000001,1.0058,2,matched (3),161.3555555555556,matched (3),1544.811111111111,matched (3),239.625,29.799999,127.1125,494.76218,87.349998,82.800003,371.44714,YDF21, East Midlands,561.73016,22.799999,46.0625,,415.35001,145.3,137.5,98.574997,5.5791397,,matched (3),matched (3),3138.7615,1387.2053,3023.3408,588.56311,matched (3),-8300,-27152,matched (3)
RWE,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,Breast,ALL CARE,102,96,6,26,12,39,19,5,1,0,0,.05882353,1.0058,2,matched (3),161.3555555555556,matched (3),1544.811111111111,matched (3),239.625,29.799999,127.1125,494.76218,87.349998,82.800003,371.44714,YDF21, East Midlands,561.73016,22.799999,46.0625,,415.35001,145.3,137.5,98.574997,5.5791397,,matched (3),matched (3),3138.7615,1387.2053,3023.3408,588.56311,matched (3),-8300,-27152,matched (3)
RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Lung,ADMITTED,13.5,9.5,4,1.5,1,5,2,1,1.5,1,.5,.2962963,1.0335,2,matched (3),131.6111111111111,matched (3),675.7111111111111,matched (3),57.4375,,35.400002,116.18816,17.85,18.949999,135.89999,YDF31, North West,174.75,46.400002,25.243,,45.737499,,,,1.59516,,matched (3),matched (3),1229.437,460.18997,1149.7114,194.91301,matched (3),-17059,-16034,matched (3)
RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Breast,NON-ADMITTED,23,22,1,13,3,5,1,1,0,0,0,.043478262,1.0335,2,matched (3),131.6111111111111,matched (3),675.7111111111111,matched (3),57.4375,,35.400002,116.18816,17.85,18.949999,135.89999,YDF31, North West,174.75,46.400002,25.243,,45.737499,,,,1.59516,,matched (3),matched (3),1229.437,460.18997,1149.7114,194.91301,matched (3),-17059,-16034,matched (3)
RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Breast,ADMITTED,25.5,25.5,0,2,4,9,10.5,0,0,0,0,0,1.0335,2,matched (3),131.6111111111111,matched (3),675.7111111111111,matched (3),57.4375,,35.400002,116.18816,17.85,18.949999,135.89999,YDF31, North West,174.75,46.400002,25.243,,45.737499,,,,1.59516,,matched (3),matched (3),1229.437,460.18997,1149.7114,194.91301,matched (3),-17059,-16034,matched (3)
RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Lung,ALL CARE,17.5,13,4.5,1.5,2,6,3.5,1.5,1.5,1,.5,.25714287,1.0335,2,matched (3),131.6111111111111,matched (3),675.7111111111111,matched (3),57.4375,,35.400002,116.18816,17.85,18.949999,135.89999,YDF31, North West,174.75,46.400002,25.243,,45.737499,,,,1.59516,,matched (3),matched (3),1229.437,460.18997,1149.7114,194.91301,matched (3),-17059,-16034,matched (3)
RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Lower Gastrointestinal,ALL CARE,20,15,5,3,1,4,7,4,1,0,0,.25,1.0335,2,matched (3),131.6111111111111,matched (3),675.7111111111111,matched (3),57.4375,,35.400002,116.18816,17.85,18.949999,135.89999,YDF31, North West,174.75,46.400002,25.243,,45.737499,,,,1.59516,,matched (3),matched (3),1229.437,460.18997,1149.7114,194.91301,matched (3),-17059,-16034,matched (3)
RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Lower Gastrointestinal,NON-ADMITTED,6.5,4.5,2,1,0,2,1.5,1.5,.5,0,0,.30769232,1.0335,2,matched (3),131.6111111111111,matched (3),675.7111111111111,matched (3),57.4375,,35.400002,116.18816,17.85,18.949999,135.89999,YDF31, North West,174.75,46.400002,25.243,,45.737499,,,,1.59516,,matched (3),matched (3),1229.437,460.18997,1149.7114,194.91301,matched (3),-17059,-16034,matched (3)
RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Lower Gastrointestinal,ADMITTED,13.5,10.5,3,2,1,2,5.5,2.5,.5,0,0,.22222222,1.0335,2,matched (3),131.6111111111111,matched (3),675.7111111111111,matched (3),57.4375,,35.400002,116.18816,17.85,18.949999,135.89999,YDF31, North West,174.75,46.400002,25.243,,45.737499,,,,1.59516,,matched (3),matched (3),1229.437,460.18997,1149.7114,194.91301,matched (3),-17059,-16034,matched (3)
RTX,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,Breast,ALL CARE,48.5,47.5,1,15,7,14,11.5,1,0,0,0,.020618556,1.0335,2,matched (3),131.6111111111111,matched (3),675.7111111111111,matched (3),57.4375,,35.400002,116.18816,17.85,18.949999,135.89999,YDF31, North West,174.75,46.400002,25.243,,45.737499,,,,1.59516,,matched (3),matched (3),1229.437,460.18997,1149.7114,194.91301,matched (3),-17059,-16034,matched (3)
RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Breast,NON-ADMITTED,21,20,1,15,4,1,0,0,0,0,1,.047619049,1.0082,2,matched (3),167.2888888888889,matched (3),1273,matched (3),137.8878,21.35,75.627502,298.90726,52.950001,60.866249,262.63235,YDF32, West Midlands,406.10199,12.05727,57.075001,,260.79449,55.705002,51.696499,63,3.79091,,matched (3),matched (3),2628.3821,1024.203,2556.3188,546.67035,matched (3),698,-27773,matched (3)
RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Lung,NON-ADMITTED,6.5,3.5,3,0,1.5,1,1,3,0,0,0,.46153846,1.0082,2,matched (3),167.2888888888889,matched (3),1273,matched (3),137.8878,21.35,75.627502,298.90726,52.950001,60.866249,262.63235,YDF32, West Midlands,406.10199,12.05727,57.075001,,260.79449,55.705002,51.696499,63,3.79091,,matched (3),matched (3),2628.3821,1024.203,2556.3188,546.67035,matched (3),698,-27773,matched (3)
RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Breast,ADMITTED,63,49,14,3,2,12,32,3,7,1,3,.22222222,1.0082,2,matched (3),167.2888888888889,matched (3),1273,matched (3),137.8878,21.35,75.627502,298.90726,52.950001,60.866249,262.63235,YDF32, West Midlands,406.10199,12.05727,57.075001,,260.79449,55.705002,51.696499,63,3.79091,,matched (3),matched (3),2628.3821,1024.203,2556.3188,546.67035,matched (3),698,-27773,matched (3)
RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Lung,ALL CARE,45.5,28,17.5,5,5.5,11,6.5,8.5,3.5,1,4.5,.38461539,1.0082,2,matched (3),167.2888888888889,matched (3),1273,matched (3),137.8878,21.35,75.627502,298.90726,52.950001,60.866249,262.63235,YDF32, West Midlands,406.10199,12.05727,57.075001,,260.79449,55.705002,51.696499,63,3.79091,,matched (3),matched (3),2628.3821,1024.203,2556.3188,546.67035,matched (3),698,-27773,matched (3)
RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Lower Gastrointestinal,ALL CARE,54.5,27,27.5,4,2,4,17,11,6,5,5.5,.50458717,1.0082,2,matched (3),167.2888888888889,matched (3),1273,matched (3),137.8878,21.35,75.627502,298.90726,52.950001,60.866249,262.63235,YDF32, West Midlands,406.10199,12.05727,57.075001,,260.79449,55.705002,51.696499,63,3.79091,,matched (3),matched (3),2628.3821,1024.203,2556.3188,546.67035,matched (3),698,-27773,matched (3)
RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Lung,ADMITTED,39,24.5,14.5,5,4,10,5.5,5.5,3.5,1,4.5,.37179488,1.0082,2,matched (3),167.2888888888889,matched (3),1273,matched (3),137.8878,21.35,75.627502,298.90726,52.950001,60.866249,262.63235,YDF32, West Midlands,406.10199,12.05727,57.075001,,260.79449,55.705002,51.696499,63,3.79091,,matched (3),matched (3),2628.3821,1024.203,2556.3188,546.67035,matched (3),698,-27773,matched (3)
RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Lower Gastrointestinal,ADMITTED,52.5,26,26.5,4,2,4,16,11,5,5,5.5,.50476193,1.0082,2,matched (3),167.2888888888889,matched (3),1273,matched (3),137.8878,21.35,75.627502,298.90726,52.950001,60.866249,262.63235,YDF32, West Midlands,406.10199,12.05727,57.075001,,260.79449,55.705002,51.696499,63,3.79091,,matched (3),matched (3),2628.3821,1024.203,2556.3188,546.67035,matched (3),698,-27773,matched (3)
RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Breast,ALL CARE,84,69,15,18,6,13,32,3,7,1,4,.17857143,1.0082,2,matched (3),167.2888888888889,matched (3),1273,matched (3),137.8878,21.35,75.627502,298.90726,52.950001,60.866249,262.63235,YDF32, West Midlands,406.10199,12.05727,57.075001,,260.79449,55.705002,51.696499,63,3.79091,,matched (3),matched (3),2628.3821,1024.203,2556.3188,546.67035,matched (3),698,-27773,matched (3)
RBK,WALSALL HEALTHCARE NHS TRUST,Lower Gastrointestinal,ADMITTED,12.5,11,1.5,1,0,1,9,0,.5,0,1,.12,1.0339,2,matched (3),42.93333333333333,matched (3),499.8888888888889,matched (3),44.5,,,119.46364,14,5.5,80.056747,YDF32, West Midlands,115.85,,45.700001,,31.956751,16.75,,,,,matched (3),matched (3),991.99084,399.40289,969.34808,216.48427,matched (3),-6136,-21392,matched (3)
RBK,WALSALL HEALTHCARE NHS TRUST,Breast,ADMITTED,19,19,0,2,5,6,6,0,0,0,0,0,1.0339,2,matched (3),42.93333333333333,matched (3),499.8888888888889,matched (3),44.5,,,119.46364,14,5.5,80.056747,YDF32, West Midlands,115.85,,45.700001,,31.956751,16.75,,,,,matched (3),matched (3),991.99084,399.40289,969.34808,216.48427,matched (3),-6136,-21392,matched (3)
RBK,WALSALL HEALTHCARE NHS TRUST,Lung,ALL CARE,2.5,1,1.5,0,0,1,0,.5,0,1,0,.60000002,1.0339,2,matched (3),42.93333333333333,matched (3),499.8888888888889,matched (3),44.5,,,119.46364,14,5.5,80.056747,YDF32, West Midlands,115.85,,45.700001,,31.956751,16.75,,,,,matched (3),matched (3),991.99084,399.40289,969.34808,216.48427,matched (3),-6136,-21392,matched (3)
RBK,WALSALL HEALTHCARE NHS TRUST,Lower Gastrointestinal,ALL CARE,12.5,11,1.5,1,0,1,9,0,.5,0,1,.12,1.0339,2,matched (3),42.93333333333333,matched (3),499.8888888888889,matched (3),44.5,,,119.46364,14,5.5,80.056747,YDF32, West Midlands,115.85,,45.700001,,31.956751,16.75,,,,,matched (3),matched (3),991.99084,399.40289,969.34808,216.48427,matched (3),-6136,-21392,matched (3)
RBK,WALSALL HEALTHCARE NHS TRUST,Lung,ADMITTED,2,1,1,0,0,1,0,0,0,1,0,.5,1.0339,2,matched (3),42.93333333333333,matched (3),499.8888888888889,matched (3),44.5,,,119.46364,14,5.5,80.056747,YDF32, West Midlands,115.85,,45.700001,,31.956751,16.75,,,,,matched (3),matched (3),991.99084,399.40289,969.34808,216.48427,matched (3),-6136,-21392,matched (3)
RBK,WALSALL HEALTHCARE NHS TRUST,Breast,ALL CARE,23,23,0,6,5,6,6,0,0,0,0,0,1.0339,2,matched (3),42.93333333333333,matched (3),499.8888888888889,matched (3),44.5,,,119.46364,14,5.5,80.056747,YDF32, West Midlands,115.85,,45.700001,,31.956751,16.75,,,,,matched (3),matched (3),991.99084,399.40289,969.34808,216.48427,matched (3),-6136,-21392,matched (3)
RBK,WALSALL HEALTHCARE NHS TRUST,Breast,NON-ADMITTED,4,4,0,4,0,0,0,0,0,0,0,0,1.0339,2,matched (3),42.93333333333333,matched (3),499.8888888888889,matched (3),44.5,,,119.46364,14,5.5,80.056747,YDF32, West Midlands,115.85,,45.700001,,31.956751,16.75,,,,,matched (3),matched (3),991.99084,399.40289,969.34808,216.48427,matched (3),-6136,-21392,matched (3)
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Lower Gastrointestinal,ADMITTED,11,6,5,0,1,1,4,2,1,1,1,.45454547,1.0978,2,matched (3),80.35555555555555,matched (3),573.3333333333334,matched (3),50.845398,,26.390909,107.55,,20.775,98.704689,YDF31, North West,124.74419,8.2205,26.0354,,,46.200001,,,.51591003,,matched (3),matched (3),808.76862,464.34085,867.78076,228.45012,matched (3),-7917,-5026,matched (3)
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Breast,ADMITTED,24,24,0,4,5,9,6,0,0,0,0,0,1.0978,2,matched (3),80.35555555555555,matched (3),573.3333333333334,matched (3),50.845398,,26.390909,107.55,,20.775,98.704689,YDF31, North West,124.74419,8.2205,26.0354,,,46.200001,,,.51591003,,matched (3),matched (3),808.76862,464.34085,867.78076,228.45012,matched (3),-7917,-5026,matched (3)
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Breast,ALL CARE,28.5,28.5,0,7.5,6,9,6,0,0,0,0,0,1.0978,2,matched (3),80.35555555555555,matched (3),573.3333333333334,matched (3),50.845398,,26.390909,107.55,,20.775,98.704689,YDF31, North West,124.74419,8.2205,26.0354,,,46.200001,,,.51591003,,matched (3),matched (3),808.76862,464.34085,867.78076,228.45012,matched (3),-7917,-5026,matched (3)
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Lung,ALL CARE,8.5,6.5,2,1.5,0,1.5,3.5,1,1,0,0,.23529412,1.0978,2,matched (3),80.35555555555555,matched (3),573.3333333333334,matched (3),50.845398,,26.390909,107.55,,20.775,98.704689,YDF31, North West,124.74419,8.2205,26.0354,,,46.200001,,,.51591003,,matched (3),matched (3),808.76862,464.34085,867.78076,228.45012,matched (3),-7917,-5026,matched (3)
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Lung,ADMITTED,2,1.5,.5,0,0,.5,1,0,.5,0,0,.25,1.0978,2,matched (3),80.35555555555555,matched (3),573.3333333333334,matched (3),50.845398,,26.390909,107.55,,20.775,98.704689,YDF31, North West,124.74419,8.2205,26.0354,,,46.200001,,,.51591003,,matched (3),matched (3),808.76862,464.34085,867.78076,228.45012,matched (3),-7917,-5026,matched (3)
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Breast,NON-ADMITTED,4.5,4.5,0,3.5,1,0,0,0,0,0,0,0,1.0978,2,matched (3),80.35555555555555,matched (3),573.3333333333334,matched (3),50.845398,,26.390909,107.55,,20.775,98.704689,YDF31, North West,124.74419,8.2205,26.0354,,,46.200001,,,.51591003,,matched (3),matched (3),808.76862,464.34085,867.78076,228.45012,matched (3),-7917,-5026,matched (3)
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Lower Gastrointestinal,NON-ADMITTED,2,1,1,0,0,.5,.5,0,1,0,0,.5,1.0978,2,matched (3),80.35555555555555,matched (3),573.3333333333334,matched (3),50.845398,,26.390909,107.55,,20.775,98.704689,YDF31, North West,124.74419,8.2205,26.0354,,,46.200001,,,.51591003,,matched (3),matched (3),808.76862,464.34085,867.78076,228.45012,matched (3),-7917,-5026,matched (3)
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Lung,NON-ADMITTED,6.5,5,1.5,1.5,0,1,2.5,1,.5,0,0,.23076923,1.0978,2,matched (3),80.35555555555555,matched (3),573.3333333333334,matched (3),50.845398,,26.390909,107.55,,20.775,98.704689,YDF31, North West,124.74419,8.2205,26.0354,,,46.200001,,,.51591003,,matched (3),matched (3),808.76862,464.34085,867.78076,228.45012,matched (3),-7917,-5026,matched (3)
RWW,WARRINGTON AND HALTON HOSPITALS NHS FOUNDATION TRUST,Lower Gastrointestinal,ALL CARE,13,7,6,0,1,1.5,4.5,2,2,1,1,.46153846,1.0978,2,matched (3),80.35555555555555,matched (3),573.3333333333334,matched (3),50.845398,,26.390909,107.55,,20.775,98.704689,YDF31, North West,124.74419,8.2205,26.0354,,,46.200001,,,.51591003,,matched (3),matched (3),808.76862,464.34085,867.78076,228.45012,matched (3),-7917,-5026,matched (3)
RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,Lung,NON-ADMITTED,7,3,4,0,.5,1.5,1,.5,0,.5,3,.5714286,.89520001,3,matched (3),50.55555555555556,matched (3),694.6888888888889,matched (3),62.103001,3,35.150002,184.72092,26.799999,18.450001,127.50727,YDF22, East of England,187.55437,10.25,33.424999,2,83.099998,42.349998,47.799999,50.599998,.65182,,matched (3),matched (3),1057.1783,446.57156,1070.564,223.95032,matched (3),-22553,-29431,matched (3)
RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,Breast,ALL CARE,31.5,29.5,2,6,2.5,19,2,1,1,0,0,.063492067,.89520001,3,matched (3),50.55555555555556,matched (3),694.6888888888889,matched (3),62.103001,3,35.150002,184.72092,26.799999,18.450001,127.50727,YDF22, East of England,187.55437,10.25,33.424999,2,83.099998,42.349998,47.799999,50.599998,.65182,,matched (3),matched (3),1057.1783,446.57156,1070.564,223.95032,matched (3),-22553,-29431,matched (3)
RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,Lung,ADMITTED,2.5,0,2.5,0,0,0,0,.5,.5,1.5,0,1,.89520001,3,matched (3),50.55555555555556,matched (3),694.6888888888889,matched (3),62.103001,3,35.150002,184.72092,26.799999,18.450001,127.50727,YDF22, East of England,187.55437,10.25,33.424999,2,83.099998,42.349998,47.799999,50.599998,.65182,,matched (3),matched (3),1057.1783,446.57156,1070.564,223.95032,matched (3),-22553,-29431,matched (3)
RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,Lung,ALL CARE,9.5,3,6.5,0,.5,1.5,1,1,.5,2,3,.68421054,.89520001,3,matched (3),50.55555555555556,matched (3),694.6888888888889,matched (3),62.103001,3,35.150002,184.72092,26.799999,18.450001,127.50727,YDF22, East of England,187.55437,10.25,33.424999,2,83.099998,42.349998,47.799999,50.599998,.65182,,matched (3),matched (3),1057.1783,446.57156,1070.564,223.95032,matched (3),-22553,-29431,matched (3)
RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,Lower Gastrointestinal,ADMITTED,18,13,5,2,5,0,6,3,0,2,0,.27777779,.89520001,3,matched (3),50.55555555555556,matched (3),694.6888888888889,matched (3),62.103001,3,35.150002,184.72092,26.799999,18.450001,127.50727,YDF22, East of England,187.55437,10.25,33.424999,2,83.099998,42.349998,47.799999,50.599998,.65182,,matched (3),matched (3),1057.1783,446.57156,1070.564,223.95032,matched (3),-22553,-29431,matched (3)
RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,Breast,NON-ADMITTED,9.5,8.5,1,5,.5,1,2,1,0,0,0,.10526316,.89520001,3,matched (3),50.55555555555556,matched (3),694.6888888888889,matched (3),62.103001,3,35.150002,184.72092,26.799999,18.450001,127.50727,YDF22, East of England,187.55437,10.25,33.424999,2,83.099998,42.349998,47.799999,50.599998,.65182,,matched (3),matched (3),1057.1783,446.57156,1070.564,223.95032,matched (3),-22553,-29431,matched (3)
RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,Lower Gastrointestinal,ALL CARE,20,14.5,5.5,2,5,1.5,6,3,0,2,.5,.27500001,.89520001,3,matched (3),50.55555555555556,matched (3),694.6888888888889,matched (3),62.103001,3,35.150002,184.72092,26.799999,18.450001,127.50727,YDF22, East of England,187.55437,10.25,33.424999,2,83.099998,42.349998,47.799999,50.599998,.65182,,matched (3),matched (3),1057.1783,446.57156,1070.564,223.95032,matched (3),-22553,-29431,matched (3)
RWG,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,Breast,ADMITTED,22,21,1,1,2,18,0,0,1,0,0,.045454547,.89520001,3,matched (3),50.55555555555556,matched (3),694.6888888888889,matched (3),62.103001,3,35.150002,184.72092,26.799999,18.450001,127.50727,YDF22, East of England,187.55437,10.25,33.424999,2,83.099998,42.349998,47.799999,50.599998,.65182,,matched (3),matched (3),1057.1783,446.57156,1070.564,223.95032,matched (3),-22553,-29431,matched (3)
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Lung,ALL CARE,21.5,19,2.5,7,3,4.5,4.5,1,1.5,0,0,.11627907,.90369999,2,matched (3),0,matched (3),459.9555555555556,matched (3),43.762501,,26.890911,109.31222,12.95,12.06364,88.331482,YDF22, East of England,141.95432,7.7132998,6.4375,,,,,,.20563,,matched (3),matched (3),760.4278,308.84647,698.66681,120.91466,matched (3),-5000,-3684,matched (3)
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Lung,NON-ADMITTED,12,11,1,5,2,3,1,0,1,0,0,.083333336,.90369999,2,matched (3),0,matched (3),459.9555555555556,matched (3),43.762501,,26.890911,109.31222,12.95,12.06364,88.331482,YDF22, East of England,141.95432,7.7132998,6.4375,,,,,,.20563,,matched (3),matched (3),760.4278,308.84647,698.66681,120.91466,matched (3),-5000,-3684,matched (3)
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Lower Gastrointestinal,ALL CARE,21,15.5,5.5,3,2,5,5.5,2,0,2,1.5,.26190478,.90369999,2,matched (3),0,matched (3),459.9555555555556,matched (3),43.762501,,26.890911,109.31222,12.95,12.06364,88.331482,YDF22, East of England,141.95432,7.7132998,6.4375,,,,,,.20563,,matched (3),matched (3),760.4278,308.84647,698.66681,120.91466,matched (3),-5000,-3684,matched (3)
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Lung,ADMITTED,9.5,8,1.5,2,1,1.5,3.5,1,.5,0,0,.15789473,.90369999,2,matched (3),0,matched (3),459.9555555555556,matched (3),43.762501,,26.890911,109.31222,12.95,12.06364,88.331482,YDF22, East of England,141.95432,7.7132998,6.4375,,,,,,.20563,,matched (3),matched (3),760.4278,308.84647,698.66681,120.91466,matched (3),-5000,-3684,matched (3)
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Lower Gastrointestinal,ADMITTED,19,13.5,5.5,3,1,4,5.5,2,0,2,1.5,.28947368,.90369999,2,matched (3),0,matched (3),459.9555555555556,matched (3),43.762501,,26.890911,109.31222,12.95,12.06364,88.331482,YDF22, East of England,141.95432,7.7132998,6.4375,,,,,,.20563,,matched (3),matched (3),760.4278,308.84647,698.66681,120.91466,matched (3),-5000,-3684,matched (3)
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Breast,ALL CARE,30,28,2,6,1,12,9,2,0,0,0,.06666667,.90369999,2,matched (3),0,matched (3),459.9555555555556,matched (3),43.762501,,26.890911,109.31222,12.95,12.06364,88.331482,YDF22, East of England,141.95432,7.7132998,6.4375,,,,,,.20563,,matched (3),matched (3),760.4278,308.84647,698.66681,120.91466,matched (3),-5000,-3684,matched (3)
